HashFunction,Average,Count
7a000339dc6faabf05fe09183822797e1a69b020951dd87288fdb9f3b70e5aff,4192.0,3
8a9e227ee029bd8d744d1aa290aa9e8ec7f7f66b1fc5672712bf5354dd0670b4,488.0,3
0645eb1c37c789e88e5187819ffa60bd97ce5a7ec2799f2510af472902475ca5,568.0,3
2099cb9647973cbeefe29bf88297fcf774182926d7f8d58b5d53772325ff76bd,494.0,3
0006d8c94f74421b2e797a338d8cd89eb01e2b8ea5c22a8217b08d7eebb8f0fc,474.0,3
018138c05f52a4b1c154a9c100bb62929eebe5cb822d7713f0842ea70a70298c,1904.0,3
109fbac672d07a7e1248cced345301a88c3b0a80cd1c0b9ec8fa5a54692e1d4a,510.0,3
e72529fbe512dd9111af9170d7d0cead1716f58593216306d5d0a26dd37bdfc5,593.0,3
cefe329b7f8b271075030228e0ff8fd1b1944cc223d06e9e507b95ab5b960ab7,3914.0,3
43e1f7385e2c524f5edaf469998aaad64e0f74476d6ac1930299d997cb821d9d,421.0,3
a216da51d9ebc17eacabb461634b8130d9c5c6d0825dff77a71c567e570ae527,173.0,3
99a5b4dfa958f543a97d2a338a87fc1a1cce46b16cb2a21b39be4a86097f7c61,2706.0,3
88199db3fd79ebafcaa0d2124aba406c3a618c15ea2e1ee21f35c600b011422c,350.0,3
d6b68b1b496b5478d698e9ca338a4c831eb0a088f4c94677ff4a00febe148077,1412.0,3
31e736063bf1025d9e5501dc8e2bf67b20330dcd5d21ff4234471a7242e33cb3,489.0,3
4225aac1ff831ec25575b814ba005c089d2f5c2bb388e591671253181507fe91,1422.0,3
cb3bfb8bcc6d0c2884c88de44993261c1e5d09e5164e68d03d8b00a35d87aa4b,2074.0,3
3f6094077b43f7985831e3b89d9a0356242ef03a4155f66458f56f9d87e31be6,1910.0,3
8074a9c118876534387e758ae6cd85bc50e62bac15e8bd7dbda1c9d33c4e964e,2524.0,3
c56d41b9fbfa0c65db618da35caca759113538d71bd82e146d0d67dcf16a4209,348.0,3
0e390ac1399847eacdb7250b0469a2608898dd3eb3c6be4c103d595c1ac670f8,1103.0,3
430d2358e5987b750a9be34e974fc4270e6e23cdd50f0629a74cbcaf9ababea1,1562.0,3
7111d8514f209c3d0ce1fc228bdda5df8434a40f23f9edb71583ca6e1e5b19f1,4029.0,3
485cf704df4dab916f27c1cbf8dac5cf3057d94993c69f920ad1927ecd571d2f,1046.0,3
1a10bbec7f82a374007d0c9eb6ebe59fe2551f66892beeb2eac72800bab4b40a,3005.0,3
7c0f92dae2abee7672e797860118e247683b7e17e9f648510d052b3ffab09de4,327.0,3
be95acfaaed58e065e425222b621631982847b0087d7b93a28a96e31e7dcb495,1266.0,3
f7af394a3e15b5c6aeac77c1495cf4828237b52b9f720d7a390a2bb41c0b2824,1843.0,3
a9807514ca40195308426bdc5e053e1eeb5e631f841c0ac93451b637f4c0ad7e,1793.0,3
81e667dc986532f2c343b58ece2801065e7f77fcf4c19c3732fb1ea9ebb7e956,984.0,3
daff37dd588479ad590ad582103f6926f84a528fba0055cf67c1cc0826540af5,275.0,3
aefb50a2e572b75eba2ef12394ab603030505896b330e08abd93eee42a26c425,738.0,3
bd61d4f4c12364d3ba65ae53e501fede5b71dca44085165d6041577f6219c0a9,2080.0,3
9161a0d6254b2c725fa83f63ba03f69d6e1fabc14e5c310d83c38849e707373c,1538.0,3
c3a0ee9611954bafa690b3b1f82364646187269b603c50fd162095845e64674b,4078.0,3
ee4c604e6c69f6e2a47b9ca81da0b43d3c4d503eeb9db5b53e96b24937ba45b1,3426.0,3
b2046afed65e92486b8e932a8fee93a7f62e64609c3cb88369905dd1fe7542e1,271.0,3
5204c1ab6e5e0bba55a57167aa8163f4fbdbee9175dafcfd6f6be86ca4010db1,3139.0,3
2fef377de16e0bf60d98d901d104f6f4e35675fd9afcd16f23e437cbf617de39,417.0,3
b2b28d887413430382f5d8cdf8b493eff1a8a97c8b7d54ca82a3f79ff11e0890,4070.0,3
aa952cdcf3e5ea2efc255c6af73272321828d679a5844308a0fd1f64943693a8,3675.0,3
ca1c8417df22d251714b066df84b70ee421150b5e822e221ea7c4c4b14798dc0,574.0,3
355a1cdb311d2a453a59c0e34f9905754343d72a9439b6b0117bb57bbd2477b5,4911.0,3
e73d0cc6f2dec462c34e65fe33491a48a975310cf2f9010208619e3c6c1659fb,959.0,3
17debb3d04fe1491c97f70bd94d26d5467aae9a40a5060bb5f0b60e57885d246,1104.0,3
ba632b232a9c5e363bca72a42cb81213c32340ee8269436aab7b34a072d54925,225.0,3
b4736e25c23d3c577f75b5525058a07fbcbba74d8a1b47a74f6e2a0f73aec52b,349.0,3
3ae4518a917c836c919370ca7e395bd194d6cebee01c7dbfef381d800e6b39d7,102.0,3
b65067bd2d8a8ce5a653776e08d00de4f243a50bbd20226b5dd8d507d909fb11,969.0,3
e4b964cd000732c6d0dc5501eb6a3f0dd1d7e07d29b5928f491049ecfed7ca04,270.0,3
eb070318328e951d4fbff35766e35492927db9de34da65711550a5481500fc16,184.0,3
723a4c66abbc923f7cb1c9405336686b538c28f749680962ce6afb99e6fceaf5,451.0,3
c5126771aac2e29ad44610c2093538cbb7adbba9c3fea5616b97c363ff825da6,3537.0,2
72750f94872b53b69654a2ee7eaedf9ea5a7526ba653f764201bbe4de3fbeece,2752.0,2
3ca549d059d68695c8659f536b0bead0e28ab18048141d1f7d60619115791767,3802.0,2
9b4a36ece39b97c7670c0a99fa766f431467a06e53db9b7f4cbec30473746857,2875.0,2
2f5ed0d34fa199d2365d9a7b6dcbb7f120af21f18c9d45fae4f3e4fd2c29675e,1581.0,2
d939624c912bf27cb6fb459c7ff1ffa04899b4f6f76198170b030b95aa91807a,163.0,2
ccbcc283a0e90859f82a9108cdaef4a84e2d5e31ec07ee01ea5e4577c6a9d8ea,2922.0,2
5b24548567cd5eae3f031c4b58a2e8ec63231090fe16e187ae6a24412399a511,663.0,2
476e5300c0a189fe665d88fb7e6168ab13e38ee0dfb5e2c894b31b443d67d14e,1713.0,2
383a82503dd029e7d051b1c32c6a0d8f221e85c762938823eddab96c8c2743aa,163.0,2
56bfc35c1ee02535cc96342d47a80a7a383d630c311ca7b730ad2d988efc4dbf,516.0,2
5e50437c55367c5ed04578dd87e8ba8d5df2225b87f1372610c96f7ecf538b6d,1784.0,2
161f0c469db6c1436840c050105684eec506782e62afd136b36cf621f123a87f,564.0,2
12c799f5c7514fe97be116885b2fb8999c27d832c5c3015227c200faa3d6076b,2500.0,2
3fb68cc82b2ea1df1167abd3ee675adccf95cec9361fae2de39f5c13a06661cb,3067.0,2
7b064bf00c09c9262a70533a730e55efde97d00f798a8ffe9b829c34569573fa,3307.0,2
2fd10ba4b27dcdfe26bb2e29f7b670dcf1a4860c0c1105d87ed19a6a9a1712ec,4917.0,2
1feb870fec6fed067b271e20b61a4d2f8a0c79a9412bd4c2a93d09cb844caa02,3163.0,2
4b47dbc47e9b424def502945d932a760c4f142c2d0a30e851c429174d6bce88e,342.0,2
60fbf05b6fe3de7db377e29fb89a23ac0a9b913933552e6faf05aeb1b42ba04c,155.0,2
45cc7a33dd1b90e47ab29ff0ad2acfa8e41fe9a43e09ce6fa2cee14ca801e9c3,208.0,2
6dc71fdcd621de1d928e60828dcd36703e729a7326bb98103e4ce1e1480b35c2,1067.0,2
6e8c5dbc578fbcef6f7f639e3d203e4033ba450310c9af9699418fbb6d715160,3291.0,2
66185d343ecbccc80e1ec5e08eba277119f1c64897b29a1bfee8ac1b90f342e4,265.0,2
91c78ab06b2278c5c105dea2c0de9102a6017c9aab13eb79efc1acaa3ab7c114,1162.0,2
dfed8f95e9b1e9ab2a3874de7157820003a9471e62d59507e22cab73400fc158,369.0,2
4032a93d35350be8c1a22da016a57827a26956fd71c128e8dc58a6442eed721f,998.0,2
fec8e8746a4613e2615180e77cd8f2ea307cfe103547b6ee7c60f5056fd382ba,490.0,2
c1d0ef0b0cfa1afef223e0ae3bcc011d25839630c53c9d5aeb31a168598c212c,318.0,2
3250cabdae5465070cd54dcb3451238dc54c1c1085b9b417a739ce14bc0d926a,1033.0,2
19b43a8d2f316c42780f39b229746a9e29e4ef48adae7646347767db7bc6fcdd,975.0,2
6db2cce4d10b0bbaea25f61b58bb4fb456bc2f044699b2fd3fa6f8ea68d71334,686.0,2
683c7900f2b32b2603890586801b31d3576c169b5b990f7433f3fa3bac94f983,913.0,2
e8a296d3e8339a171151fc7ff1e285ef169f091498793b90d82703d9751cd0de,195.0,2
37b092e3d00ee33b98d9b5e9a5d8c9b7a270eefee498b8eb8718090f0d334ea2,2949.0,2
546afc6394237d3e2f72a7af89fd4fe76e9c55ce39d273f254d1554b2cab44a9,110.0,2
2f78a341cad188c3111b342df2f86f6f2bcab47fc5671f39329d75ecc1638a8b,2137.0,2
d80dbcc8bc43cccba57d2f84e1930e6d98f3810684f92c3e7c8eb3c9160eb429,107.0,2
1ae26b5449e904c62cac19da52a6532ec54bdc349fd8c2e1b60383b9296fd11a,1950.0,2
4c9f8884eadf61852ff93ddfeee340046cf4031e20c40ea1838c5e34e508e48b,2545.0,2
1d88703f7891fd40b421a5e26a4931edfa21c4e7f9dd4da071500b3671d6419f,2263.0,2
2a3e87fbba15f0ebe581f93b1f43a3cb3b677ae209a88050f9fa911062e116b5,1254.0,2
58167f66ea2a90808ed731b0d451f9f285bac5a51e9dc70c4ea3426049a42418,2844.0,2
d005e55929e092560b941b5cbea27d2228793eaa9e4a69a0ba9429abc10a38c8,264.0,2
913d19fb4c3beb00f13dcca12d6d6a312fe06e808249ee91c86aecbddd10d775,1003.0,2
219ad5ccff2296f020608443ca15d804f20af29cc06d0cd3b7c64bfdede41554,1827.0,2
424e2c2909a68c32d0437cb7f497b1c39d0f33ba2a146c3e41db1309368a9334,306.0,2
987915ddaffddde6fd69097c7c4d5a0451081735b699e59a9793e006a587ce48,505.0,2
2267ea0e6b4e0b2073e42b699d43ae94222d81ffe45d042cee7c743fb9d54f5a,1963.0,2
1afeb4d9a9c1ea8f541c2780d5da00b82a735939a232e4f4b833783672ab0621,111.0,2
d01feeef6c6a03ba8cc96dbfdcb8898106b18acbe9d100185182b218072e0e8b,794.0,2
d0fd49380f0a90a0a0c8a37f268204d202b850634aa77b802e337650b1516a90,254.0,2
ed2710a2597cef51f0b36abd9b24c1b7cab7bdd3a1de5063b0e82a2f2e5317d4,550.0,2
09ba3d9ceb7192f73124947149efabe16fa06b305a6cab9f22c520ebc2e08c3a,589.0,2
a7a3439a3e60aa6b73af7d73c98522d86a0e8b5c1d980de68c9efc28cf019efb,846.0,2
aaf18d894743e1610354b373d2a1b16b19194cb3dbafada2b53e2ee447ceef2f,389.0,2
19f53d2ade385a1f704ce0df47a87d8e37e82d4e513350a36b0c9e3ceffb357c,564.0,2
fb00596b8b9b93c336f57a84550bfe43a59488e2f96a2d7ffa1d03dcfb5b1747,679.0,2
95a896935797f2230879280c041f85e77425c053999bd58546a3bfd43aca701e,1422.0,2
74cafef98cc497f2833ea4862744197d1411e47b9b8d5314807884ac070f2a88,1389.0,2
5cf216155f3ea7bf088385fc5b8f4d475412939060fa3e061d7951a630e67f56,3109.0,2
3ef5de7d89a7336bcbf7273c387b4094cafa203cd618440d8ca2adeac8e21c75,1597.0,2
ee7cf649ee6c3360bcf477724d237cacbcecaef37a6635f009751b42ed1b531a,188.0,2
e4750c990ae62c562798f2556ffb69dc24f7a7e4e685fcba05824f8885bdd604,314.0,2
c7b42555b7e273e473e3dc27587a7ed499ecae45887cf31b3d9d94e1eeceeccd,268.0,2
6553e6d51044ab42ad87d4b2480fe814e25ff5a474bdf1ab71e994db212fed85,266.0,2
fe40b981248b1f7a58a480577bf6bbbcdfc85e31919ebe2d72b967a46006bdd7,540.0,2
8202b554fb867c131fbd102dce7cc9e7dc0840436ca71968a432bee1d4f62a98,3625.0,2
93e6c664773bbec3a7f50a0e92fa7e97401a802dc6eed86ae062344eb0cb7c2e,577.0,2
9e5b69ac6fb02de918cef460158cbe7a40641e5c7edf7bc96371960dc8d6148a,466.0,2
903248bfe3b48cc6718362462b580aded397a99608df9904d723b3e8df995fb9,3370.0,2
7c448e84438540e249c95a42ecd8df5d24deb97806134d0ca1239f21a3518da5,946.0,2
bcce11cab422f92532315534799dc24295d0707f18e617b4f9c11dd766aab0e8,325.0,2
b176f20e348e7e8be333016665a38264bfc862b07011023bbc68e31f265f722a,438.0,2
7371488d64aedae03ffaffa66ec64b66f48633b433b56334ee7fce4e2df027eb,150.0,2
6e3af2d266be47e4aec5c4cdafedc66f52b573e44711d2e4f2a2970a7fe04231,2336.0,2
8d8b5252e0453fb6b4cf995fefe1dd40758e55b8a89670f2d3b74d60fb604a88,168.0,2
4fa7272333437a891d2dd4827cd21a1dce5d56d835fe4150b30b997d51756266,3119.0,2
0b817aabc2e378383692297c65dd5837607b7a409407c7af73b48516eaaceece,1936.0,2
b35056bf6d4e16c1abdb35779c3dbdc7514516750991cdd56aea6e4a845bb9fa,3457.0,2
575b41a0e40abbeffa169c2c75abbcb030924e77964862f57534c670ac034b14,3843.0,2
80946eab3168724c6e31360549c24848c343caf9f1eb4e958cfcf8df88cf901f,764.0,2
3db8bf4bb7e97c00dea3fed0f72ae36110c6b85cab895a09f9d9f2ebdf5f2490,358.0,2
4be95209467f2059a7e8e48ee474ceee8c87eb3ee6a75e9cf5a6783d4ebe0cef,624.0,2
91c92f0b4613e89304ba0c733c831d0262b035bbebdddc84e437f10fb0f1e146,3470.0,2
497599c9e4cfe6820f47b61dfdea05dabae121063fe78c27b8500e5af3f85652,1320.0,2
146a6e472b7f568999115df926cd15e27c4280c221fef5282fbba6ebcb0cde37,1113.0,2
7bcaab06cdf87f3368a0177747662586236c41fdb5a7ceab1c5526b20a428dca,622.0,2
3ec6ad5e95dbf74c3019aca39584bb47ec09de4c86591f90ca8b8020854ba8c5,832.0,2
68ef3581dcd5f9866fdc46848512ce9ae909a4f9956c549e5a8ec2e4886aeedb,425.0,2
f551fcd9c03406696e8f479a18a55b9830ea4fd7f269ee8f253b244ac3ad1070,2306.0,2
a0e890ed5e85a5f899831505147f8b33a18cb3558c3c6376b6b59113b2df982d,1949.0,2
6d040bfbe585121116cc4427508e9a3ee82774bc359fa32566b716fd797c2b4a,1238.0,2
0a1200933fe5a35c36312ba4f84e9c35240bffd886b45106a391c40d6d163e73,398.0,2
4667229e937f29b76b0c467225f4ae502b70134ae2108b2e5b12b6999bf9e6fb,353.0,2
3ce22ca392ae974d3b11c8f5e26f21b31708252f510f82813369b8df71ffd06b,1429.0,2
541e42a01952c7793c4457fc4a66fbb4f81b69c29acf926cd565bbe933e78ea6,2889.0,2
d8d67b9396a544f111acf2f1296296d3e44e35221528f1a41a1869b485f7959f,414.0,2
65adebbe28d8dce9f30f33d87d8455022ad12a00666c2baa4f26a556e746291c,2546.0,2
231376b88c06f0589635b18a4b5045c261843929c88a5fb5fb17f1ba5340ba06,379.0,2
2ac2778d72b4920f66738a5da3721434a8cbf44dc27ba6d1ab0b5931ded508df,1514.0,2
bf1a286592ced03c5e4552864be716943ffc5f2af73ee22419c18172d9ca1831,195.0,2
87c64e959f3ff2f7488fe37225e107305ed979fb24cb2c5e968bda5c34c5a3af,1017.0,2
64a84b27b05536527d77c9564502c219f4db7994cf7bbdddf2a39ee5be99f6d4,826.0,2
9e86091051ba4309795ddb7bb2c905266f632bf9d610c520d03d566f5f54844c,245.0,2
92aed5a80265fa023fca6f8e06b1a8e4a87d6becb19a01c546db23ec86985063,253.0,2
9fb045629365edae4d7b0e2b5c1cd29ed6a7a2eac6761cf9207cef84061d6c84,233.0,2
1d9b0da7e39d074ce7292487a5280fedc9d24abf1ad3d61a92937d10cf978ed4,1645.0,2
104f504b5b3a9bed3f7cfb50dc431ae626ccd06c340f050811380b8540a2c0c8,1157.0,2
9af241e39816bc46ddeab05d2e4d60009f719eb1d8a4dfeb8dca57f1d3b0aa8a,1509.0,2
08a8de79df0c85e8acb2f142dec634016d3d8aaf6b73186df0f8053bba8dda7a,483.0,2
60ffd48fda9a5478b32ef0b8815c1bdcad733f096beaaebbc0b9eb16c4d2d67c,209.0,2
54459fb022259505d2693a17bb3f70e704d7e98991b2839ffa2da310b0ad5596,321.0,2
1916eb954f7de9d6644ec7d48d8a5c89d15147ee73fb0385ca32ec49573b788e,280.0,2
13098b3963ef2a6b3fa4fa134f4d7bb5108cbd75b4b300f81429153bc04fbcac,1542.0,2
c65bf64556fe5033700238253f62d793a33b2883be07986204ae021e58340856,2939.0,2
be9af429dae9d873b43f3d5901cc296231a0f63300a4dad049689244564b823f,3039.0,2
4956e21070bfd085965c64b4faf08503643268235d1d86e8fb9f82827caafc27,523.0,2
4e0d793cfde99dc6c0df092279bc9c479f7ccb7877ae7c8625ea4eb8663ecac5,611.0,2
1e2a89e8c221ba35ef96f3b81b223b3325103cb971b9a08101f4a1d9faf36f52,756.0,2
d891073fdc4b1206407ca3c414558a0758c2a57890a88ff75fc26e3e5ac8f575,1104.0,2
df90b1abdaca4f0d5bf240169bac7f7bea8b55feecec1674ff2b1f9de4f8c55c,3664.0,2
094e6c035dbc65452e3eb0b172699471a5c910cec2f132a04eb0053df1505a1e,4586.0,2
385bad044442a8bb0fa0520561e95244421fb0796af7bb625418b28259154fb4,1247.0,2
c5fcb76b213c48c33d979315c640f8c0165535cdc7d46c61fce004144481901e,4912.0,2
bf099cb37dd895d0f7431e49dc446fce2afef7b1922921605ae9da6c38311313,127.0,2
e27c2c16096288986c0fa31efece8409912cc740d87ca45a9adcf69d2eb0d4c9,2601.0,2
d4e2c87ae4e084c9d07c846656d7d5318b2745f304bbfa4f97fc348b2d78ccb4,808.0,2
643831db9e6a8355c3afd17830c214de4917e8d5e4a1fbba03b8ffab620763b6,392.0,2
3b0ec06571653e1d32500eeb31e071fc91ded604a9b2d1de18b3364e663eb3cf,4295.0,2
a415c0ba1131a9a6e693016bd404bc4c29c3f93b46e6e776ae344ac7afbf4f57,840.0,2
d99b638977a50e804d7d1efd2eddfb3ba8892173ef81a721c4a2a9fb4b8d2265,1031.0,2
4ebe84bd7694adfaf1f7102de57c05404c0b6d157e4fa6a290ba9e5e5c92c38f,4029.0,2
4ff904585eca79eea3985f841e3d8abce122e96367654c7b0aaca3df1a5b6077,749.0,2
6bf26d61e4ce53a64ae42a92767d1eff60344c9c2fa765f8d4132b714df3e2c5,1057.0,2
895e646f5fc057b750603d888c7e12684b0103382a7e32de5a0f8f9a3a04105f,185.0,2
12ee12fd4a233df7c6beefb6d4f31d7688dcc02dbaa38ecddba47304b1e7ff16,257.0,2
6764484cf33d2223a71ee038487da8e3716dcb9f4a92ef3e725ab839b779f00e,216.0,2
8b92125af0b6a5d55a798d493aced02a67a07874826359239b4e5a9c148b39f9,909.0,2
3f90103d1f5622dcfbdab97e27753a3a8c2742eb2015d530c1f7fde80a6fafe2,194.0,2
13de56a56d96dd15744ffdc2576cafa18f154bb4e7168efb39fa24438f370df0,776.0,2
04fb6c01af03cfcd0434c2f54f988d5277a9efc629b3342ec50636f6695a080a,389.0,2
c97f2e49bb5c1f22b43d2dbc68d9f0489e5217dc9f446a59bfb289308ef3b940,4911.0,2
f91790b5694e8a65cef4bc541bece8aafc72fe0840cc6a3ae9dc060ad234c77d,899.0,2
85796e149d4ef0252e156e2b65f5c8020da3b4b322a37fbbb04b8d83ac7f1956,408.0,2
1d69ab02c95eccf6c12b1570571ea7a8bed2a2bd99d6827b41d65efd85afef94,790.0,2
fb0684f51a8d68f2b64b426f5254f9a20b952d71699eb76ee1dcaecfb83b5eec,117.0,2
881fb42656eba207c2f88bbd2a4b06681741638d34c1858bd4c0c1c1a7a1cd36,1501.0,2
93996cf0c6cffcd03e219925e5e685095e6add59a3f2c0f51af00092b1d9769f,854.0,2
f34560877c893efa230df28675d3822055e017c8fec2c5fb85326bf4d1c1d121,152.0,2
0c3ad43967d6835c1993be4467ca363fc1b46aea6319fa0ef69e1836fa32711c,154.0,2
85fed06790a7c574fa0af71d5c744f02548269c071cd14b90777b463335a732b,202.0,2
aa4792b3eee1330214c42738522132f60bdb28e755bda99beba19a0468040e56,597.0,2
10d6110d4882ee391fe055170463d031d316f24b42e4cb0bc79876e5351595f2,2934.0,2
197adefcc250f4b3a766e808ad2d3bc35b3c09db484447b4b6a289410fd30ba5,1557.0,2
56c389d7fca93ea2d4fa4e760da90de23ac1b8d06083a394154bad7bce81959c,383.0,2
723d57ff83b1f8619923b43c705afef84e082c00413df903e77978f98dcaa4aa,468.0,2
3ea630361ca3e9534fb682d2ae93aff5415019796ba2c8721b07c1b6db548681,4454.0,2
a5ed861705f0d1dd758a5875171b72e5debdb911102107f104f2aa06974381d3,2482.0,2
0d1ba88d8a0fff79b2745d932b485bf5dc40d7cb3c5c3d872fa7b3dbf0e95cd7,1568.0,2
58b8e706dbf542e36c995c2e8c5ef52cecd391774d9c7593147ae79b55348ddb,1166.0,2
cf67431babe6911cb83274e166fa4addf25d0b6d00d6bd35d1dccbc4afd7dc3f,2998.0,2
559c77384e34d05d8c9334d607c3b9e2565fba3486f212ee805ce2fd2f706fdb,2990.0,2
b9b90da5b3c81046f0c2544acd9e170ab9fcbde8e88fb62dd3dad36e51c66078,1585.0,2
e3f6dff231fe1c3116483b6042c76b86c45fe3e2c247fd6e9067578ad4f386df,2834.0,2
b321f4fb9ce43e2739b060614fd025973eb06366a8c943e26cb925ee3ed2507d,999.0,2
1ced88a0122c89e10b733e68a7909ce85e3a4fadbd95d35f30d33047e8fb3627,4841.0,2
8aaa4a8b4ab63ff50416d7a5900b1d88971be995a24e18fb9de1f8dc7c01a3dc,243.0,2
88fd191f602f8e3f4ea27dd302296be0a6efcf1fcee3ea3a88905f008c6604a4,456.0,2
9561bf5ca5ff6d2fcccbeff410513a500e533d29661c0820e1c0a76cff385824,175.0,2
08d9076791ab71465faec2db423a3bd213af5f92a4b5697b838068bb0c10e73b,438.0,2
fff700ac64335df6ec9b08baa38811ea957d54ae601d5d5af06f3fb98807111b,1804.0,2
1a9839afdff25673be4ebed1cf417df2b71fbe54e49dfe70a70eace413b5d466,3036.0,2
3d708d18bec572756ec0db1527892c4ad838dc7b60d7a22405a6a11d68fe860c,124.0,2
390129b8da9903f3f0d43ba8d4a72663d31b181ac9ac8476cf768692a976a3c3,274.0,2
fe59e20b11dd0ee39cb0a5d5efcd1834ec4aca698a5e5d3e27435dfaea2f3d65,3249.0,2
9765ea7bc9aec0323195c8c0381408d8ced15ccb1583d30d1cc9b4a49c0025ff,617.0,2
aabbeae7d5d5f34325a067ede5e3896ad08ff6cecfa7a7ceda1086862d2d9751,118.0,2
b26040992a4ec5aa3abf36de715795ef95c0827779f31f6b101d8ce491d0bbed,131.0,2
6c73e66048b1a007b3dea0b1ef2f8d718c9050256c3bcc2f029e5a3615b0e803,4695.0,2
bde83692434c6dd53d2a55a623de2488d30b51c4c186b5d67163cf3c6b66fcf4,1309.0,2
bc9b1c1e9fa15e5c27c4b8d396db4f99e90b1eabc7010b9f110d3e0fa5de480b,514.0,2
824fead8b7c500258a47838be531bb362e7ec5c5842c696f015f98d7cd45b095,218.0,2
85a4a74f51777700fbaf468f3fb94a347d71121f3540539766fc83aa623769ba,1042.0,2
44633c0220a5aad2eab37778ad9b711fbe775b3e892b2de24e7a00b0be84e306,751.0,2
592484c88a4a5581dca5766f4b7ffb945e2a1728aa6f757ad32e69a5ebe74368,868.0,2
0a6f9725db40ba1da71afdbae7f34ba7ba24eeff8d0d195759b7f48747d3601e,204.0,2
6e3005700129a173dba6828aa45bce843223226f83f2888ec5b7c9c45283ae4f,2984.0,2
1118cfbbb4cfe4ad9fbc9b1e9bfe4d2fc17d4033ecc48a356973129dbf2e4451,960.0,2
767d90a59438f64e77805a5d300d1d9f4ff26538ee09d072e9570f5a48cecfa5,1752.0,2
901b0a2ab4384f7a440aa0a4153a9fa69acad8c37709a236b2e98417818505e8,796.0,2
0cd987c94228ea7381b36e04455fe6ad9347772b91a46caf9bbf3857177c1338,742.0,2
fc29b8105796699b0ae96c7a03184bbc512a9da055fa110a63fc243bbb538e69,4919.0,2
9fcbb1f65b7a4ab879a8d859539143d7df744dc002064a1003dc71d4f13197ac,2299.0,2
d238fc92ad74fce74c529de634704fad8c3f662a9f2fd91a64191c935513d961,2687.0,2
b88e648549efc85efc37db059c2aaf8ff67f79dfd6867c82f613af65161891c5,516.0,2
a01a2bd3c63f1de02cd481649aefe4d1e207aaa9ab95c3a4e95b83168aad5725,3229.0,2
61d944236f55c19581a44e6d6c2bcffcee541b29e2bd76afd8b7aac8e1b3846d,1007.0,2
8cb71c851407e23f73da040764fbc17688273b9d1903333a5c5e558f66e6e217,802.0,2
e7fee6a35a8e1878fbeeadc1a4779ccd40e743c9934f3ae6ad4bad535a85f332,195.0,2
cc15787be0e5093971dd0bcd726257f3b8659e861a5196e8a914c639e0fae227,4375.0,2
ccb0e07ef03dcd615b955181512bfa2efe4b1689432bb176b1ea0e9e44920f0c,143.0,2
e6fc62c66501782dcfa13682302135a9be5ea8d2ca7c87239dab03e368698549,1559.0,2
e9c91c5ca6eec16157c579f507d947f52558b575468fbf4f4c5106591f57a031,4107.0,2
44002f3bc73ee263f7fbca2d103d917542cf3c59c568f2c768dfd6709a48865f,303.0,2
24d83856d1895e09c89d7b4fd351a6c59b615f478c29589ac8171d6da4074521,160.0,2
e771f474b83f88ce4700cf1b4ce92562a0519a7b0e85ab730ac29dfc6c55e07e,1681.0,2
9272e1ad19e56ab8fe0a4cc1ce42af2ff9f4d9d6b3d15d84a266b4c0ab5ed3b6,2243.0,2
8e6eb91792c40bfe637f5758abf6ab2c6b3b2cfbec811577d0751d58cf5ba5fd,162.0,2
364023be308373c4bd96b7e2d9903d92439b704f1d7e98ad1863c2503b31ad77,1767.0,2
dc2cb513796a8cfce9afd6d56f662449a1f1a947cc15322da3862bbdc7b2bc65,2300.0,2
f3380edb84dd47b540d98fe01438716861878c2cfc72e1fff6a1c37a1473e204,960.0,2
0229616fc31dace3775eb37bb0cd296f5b25a4bf00844bea069f6fec2e858487,187.0,2
703cf21dde6959469021deaaa2a5f15f57ecc73eb65775a005ecbba25b7fe0c8,437.0,2
0012bbb474640cfe0d5f94f06b9e25609052cf7b2cef6471306b386be8633da8,560.0,2
0d8ddfc6b44694559b4d059167240291a250679a7a6ec36188ce79337e37a1c0,160.0,2
d24eaa42d072d8fa78974a38b4138e0527c4228d6b521ace7243e1c35dff9aff,1750.0,2
dad32352864f94fdf144a2bf93c95bbf65f1598ec88abbd33c16f888edb95519,592.0,2
6baf2940d33432735e23fa5e6629be6f388db63000b459172d4c2b7e0c1fb50a,632.0,2
856dd7437519773389120e0cd4753f2ad25f5119bc92d18101133ce7bca58358,2178.0,2
575d5f6d5c4211b03b3e9183fb0a91fe0b59d94b47495e92fff6179c3688fde0,498.0,2
630d27c7676d9479a5d6bb0efc057e0d16eeec50d980a327b682aac4dd266874,182.0,2
1eef61a1cc6461dc66951942db0c9037e4727c27b3ece289982a3ee53be0a186,526.0,2
5642705220c66bda201787f159b46e3e0df969bcb8fcb1ca319db45617df1a54,534.0,2
2acc50faa940332f72f0ce54b3785e219cca8ca8892a0256368f3902464d6489,3422.0,2
ba61d42c6d2f27ac732ff60549008509569dedbecaebfb7a92c3d5a882df3ef8,538.0,2
aad06f6b1dd6be99c049be72baeb63403e7c49ceaac10f591c61071cb9e74151,795.0,2
38dc4d9d93d1465da4ca55d1017a98fc78b602efc1ba00a3ef24df3ca3a2aca8,1481.0,2
b115844008b88d48b54922efa6a70f029ec05c2671bef486f45fb44ccb8f7b58,1336.0,2
e135dd692092ea5d2bce010e92b8f544ae2b36a280ec7725487cda632b3eff55,101.0,2
e89ff5a3b10ee54a2cafd2f96b039bb3ad952662a6b33acd92589fe2fe3778fd,138.0,2
