action,openwhisk,pagurus,pagurus/openwhisk
189,5.2037575244903564,5.2141685485839835,1.0020006743290075
190,0.8324065208435059,1.0690319538116455,1.2842666738462825
191,4.4721152782440186,4.499849796295166,1.006201655441681
192,1.306083917617798,1.3165884017944336,1.0080427329629744
193,3.129921436309815,,
194,4.5291407108306885,4.371819019317627,0.9652645608609923
195,1.3743014335632324,1.1181023120880127,0.8135786551492149
196,3.4856104850769043,3.2157316207885738,0.9225734299791171
197,2.3240365982055664,,
198,0.7927439212799072,0.7175922393798828,0.9052005573518749
199,0.9646189212799072,1.0230026245117188,1.0605251482671985
200,0.7101590633392334,,
201,2.1627299785614014,,
202,2.3888990879058842,2.470738410949707,1.034258175013815
203,0.9619848728179932,1.0835859775543213,1.1264064624842962
204,1.0436036586761477,,
205,0.810589075088501,0.7619302272796631,0.9399710046628432
206,1.7973239421844482,,
207,3.3805358409881587,,
208,2.738075494766236,,
209,1.1555945873260498,,
210,1.81965446472168,1.8346476554870608,1.0082395812260292
211,1.4203999042510986,1.4034457206726074,0.9880637956059071
212,2.5842320919036865,2.600630521774292,1.006345571638856
213,2.148273468017578,2.254471063613892,1.049433927838951
214,0.7099864482879639,0.8181488513946533,1.1523443206099333
215,2.4756011962890625,2.253370761871338,0.9102317308818363
216,2.9340596199035645,2.9316575527191167,0.9991813161640776
217,2.204964160919189,2.198020696640014,0.9968509854254137
218,2.2924368381500244,2.735443115234375,1.193246884586732
219,0.8694758415222168,0.8343243598937988,0.9595716408096201
220,3.0418708324432373,2.9475388526916504,0.9689888279457878
221,1.5949549674987793,1.5914015769958496,0.997772106062341
222,5.129110813140869,5.196007966995238,1.0130426415594254
223,3.699662446975708,3.43301773071289,0.9279272852363094
224,3.8586392402648926,3.3237130641937256,0.861369217808907
225,0.9017539024353028,0.8287036418914795,0.9189909127683932
226,1.8394556045532229,1.7565836906433103,0.9549475868268966
227,1.254420518875122,1.2523889541625977,0.9983804755407332
228,1.2169723510742188,1.8684227466583248,1.5353041874855022
229,,,
230,0.9838438034057616,0.9809210300445556,0.9970292302994761
231,1.3997554779052734,,
232,2.401364088058472,2.6443233489990234,1.101175520258982
233,1.1821010112762451,1.6496880054473877,1.395555870192782
234,2.4378702640533447,,
235,2.2894809246063232,2.013426780700684,0.8794250081148386
236,1.5082790851593018,1.528684377670288,1.0135288572995302
237,1.0965437889099119,0.6862220764160156,0.6258045354469589
238,0.7695679664611816,0.7138106822967529,0.9275472906950303
239,1.0277681350708008,,
240,1.4896340370178225,1.4477291107177734,0.9718689790521028
241,2.7402484416961674,2.817001342773437,1.0280094680136962
242,0.8040874004364014,0.7503769397735597,0.9332032057290147
243,0.7259807586669922,0.7139315605163574,0.983402868455138
244,1.1033458709716797,1.1696875095367432,1.0601276900657077
245,3.0316293239593506,3.0538296699523926,1.0073229091094975
246,5.055306911468506,,
247,0.9528975486755372,,
248,1.151501178741455,0.8182837963104248,0.71062349862705
249,2.289055347442627,2.245715618133545,0.9810665437349507
250,0.8878004550933838,0.8739006519317627,0.9843435503080937
251,1.091438055038452,1.034677267074585,0.9479944943262334
252,1.042829513549805,,
253,0.9523556232452391,,
254,0.7276296615600586,,
255,1.9073917865753172,,
256,0.8007071018218994,,
257,1.4790327548980713,1.4745492935180664,0.9969686530841476
258,1.899181842803955,1.8608911037445068,0.979838297630881
259,0.6962642669677734,0.7071568965911865,1.0156443898390053
260,2.4357447624206543,,
261,4.576464653015137,4.573101997375487,0.9992652285345558
262,1.3732693195343018,,
263,2.367406845092773,2.3702566623687744,1.001203771663459
264,1.113666534423828,,
265,1.9301905632019043,,
266,3.0516226291656494,,
267,2.0521628856658936,,
268,1.6628632545471191,,
269,1.896596908569336,1.9918811321258545,1.0502395754870204
270,0.956333875656128,0.7902309894561768,0.8263128699838325
271,0.8290157318115234,,
272,1.3208272457122805,,
273,2.1078550815582275,2.124130725860596,1.0077214247055053
274,4.505686283111572,4.469253301620483,0.99191399951043
275,2.4773993492126465,2.47261643409729,0.9980693806523859
276,1.5838305950164795,,
277,0.7610108852386475,,
278,1.3462772369384766,0.8645224571228027,0.6421578211400083
279,1.385451078414917,,
280,1.9069581031799316,1.8755624294281008,0.9835362540480165
281,0.8026607036590576,,
282,1.0116915702819824,,
283,2.618622303009033,2.615707635879516,0.9988869463434388
284,3.455078601837158,3.4488885402679443,0.9982084165709219
285,1.0008885860443115,,
286,1.6105306148529053,,
287,0.8735148906707764,,
288,1.2125768661499023,1.612898588180542,1.3301413157433193
289,5.334547519683838,,
290,0.9794478416442872,1.2540242671966553,1.2803379760288327
291,3.440083742141723,3.4614503383636475,1.0062110686318997
292,0.9585518836975098,,
293,4.292397975921632,4.30336332321167,1.0025545970694116
294,3.5924861431121826,,
295,1.3696997165679932,,
296,0.8009686470031738,0.7874648571014404,0.9831406760398701
297,1.948824882507324,,
298,5.322329759597778,,
299,,,
300,1.3808891773223877,,
301,1.2929670810699463,1.3034112453460691,1.0080776722230855
302,1.6335783004760742,,
303,1.2965354919433594,0.9690508842468262,0.7474156243839719
304,2.0550463199615483,,
305,3.9231641292572017,3.3266427516937256,0.8479489111569698
306,1.959157943725586,1.4246745109558103,0.7271871650361237
307,,,
308,1.7991626262664795,1.8195755481719968,1.0113457903179532
309,1.1280951499938965,1.10632061958313,0.9806979664695091
310,1.5621504783630369,,
311,2.927341222763061,,
312,0.7974095344543457,0.8141844272613525,1.021036734679233
313,2.1215190887451167,,
314,2.125539779663086,2.130820274353028,1.0024843076288033
315,1.8902623653411863,,
316,,,
317,1.2638764381408691,1.6314742565155032,1.2908494907266104
318,1.2436461448669434,,
319,3.5301523208618164,,
320,1.3459529876708984,,
321,1.3213984966278076,,
322,,,
323,4.578351020812988,,
324,2.6492881774902344,2.6505649089813232,1.000481914916594
325,3.18320369720459,3.729891061782837,1.1717412445387438
326,1.2041096687316897,,
327,2.585330009460449,,
328,0.8985002040863037,,
329,1.8988137245178216,,
330,4.088926553726196,,
331,1.0839359760284424,,
332,0.7604711055755615,,
333,,,
334,5.439518451690675,,
335,1.2816548347473145,,
336,4.705824136734008,4.636737823486328,0.9853189768167521
337,2.371804714202881,,
338,1.6534805297851562,,
339,2.3251330852508545,,
340,3.817626953125,,
341,,,
342,0.8582327365875244,,
343,1.3398194313049316,,
344,,,
345,3.23743748664856,,
346,,,
347,4.915763854980469,,
348,1.278348445892334,,
349,2.7027499675750732,,
350,,,
351,1.8511641025543213,,
352,2.1366424560546875,2.1084816455841064,0.9868200641661965
353,0.918487310409546,0.8601694107055664,0.9365065809368928
354,3.3725521564483643,,
355,1.6440572738647459,,
356,5.53580403327942,5.375083684921265,0.9709671174427494
357,0.8252730369567871,,
358,1.6592631340026858,,
359,2.4000959396362305,,
360,1.831216096878052,,
361,3.214542388916016,,
362,1.3669414520263672,,
363,0.7763054370880127,0.7793252468109131,1.0038899762627298
364,4.832709550857544,,
365,,,
366,1.156975269317627,,
367,,,
368,1.1966068744659424,1.2926101684570312,1.0802296025868448
369,3.616166353225708,,
370,,,
371,,,
372,,,
373,1.1456336975097656,1.7849781513214111,1.5580705728204154
374,4.1829566955566415,,
375,1.6185877323150637,,
376,1.8687663078308103,1.9023928642272947,1.0179939868647978
377,1.6508233547210691,,
378,1.2055037021636963,1.1043388843536377,0.9160808733905312
379,2.1699965000152592,,
380,1.68690299987793,1.687858819961548,1.0005666123563046
381,,,
382,5.374765872955322,5.379056930541992,1.0007983710710566
383,0.67584228515625,,
384,3.2996094226837163,3.187060832977295,0.9658903296454765
385,1.12914776802063,,
386,2.670923948287964,,
387,1.943718671798706,,
388,,,
