action,openwhisk,pagurus,pagurus/openwhisk
248,1.2047450542449951,1.1104395389556885,0.9217215999708692
249,4.074286460876465,,
250,2.632270336151123,2.1001236438751216,0.7978373706653168
251,0.7777276039123535,,
252,0.8302054405212401,0.82857346534729,0.9980342514101986
253,1.5223450660705566,,
254,2.1468312740325928,,
255,1.0693094730377195,,
256,0.8566238880157471,0.8485691547393799,0.9905971180712403
257,5.812818050384522,5.578535795211792,0.9596955808452954
258,3.5793230533599854,,
259,1.0531084537506104,0.9916555881500244,0.9416462137572597
260,3.5835356712341313,,
261,2.566999912261963,2.5935966968536377,1.0103610383719253
262,1.4133348464965818,,
263,1.6388938426971436,,
264,0.7604155540466309,,
265,1.2508721351623535,,
266,1.9037320613861084,,
267,1.135009527206421,,
268,2.1824905872344966,1.246424913406372,0.5711020797508946
269,1.269381046295166,,
270,4.8521549701690665,5.2089195251464835,1.0735270322507828
271,3.014079093933105,,
272,1.4747838973999023,,
273,5.557770252227783,,
274,1.77142333984375,,
275,1.106617450714111,,
276,0.7525639533996582,,
277,1.813204526901245,,
278,0.9901986122131348,,
279,2.466237068176269,2.492187976837158,1.010522471256212
280,2.628282070159912,,
281,1.2853586673736572,,
282,3.650177001953125,,
283,0.861699104309082,,
284,0.8993773460388184,0.901627779006958,1.0025022122005312
285,1.78767991065979,,
286,1.9510099887847896,,
287,1.2094168663024902,,
288,1.3718209266662598,,
289,1.1702549457550049,,
290,0.8032710552215576,0.8312320709228516,1.0348089421615991
291,3.8501932621002193,,
292,1.2450079917907717,,
293,1.4760887622833252,,
294,0.9446785449981691,,
295,3.1282453536987305,3.140268087387085,1.0038432834797115
296,0.8694396018981934,,
297,1.2433061599731443,,
298,1.0407133102416992,,
299,1.4517068862915041,1.1973428726196291,0.8247828014912382
300,2.96928334236145,,
301,2.2512338161468506,2.2344074249267583,0.992525702528362
302,1.911816358566284,1.887033462524414,0.987036989232347
303,0.923287868499756,0.960498571395874,1.0403023847335733
304,1.8180487155914304,1.8504955768585205,1.0178470802178339
305,2.1030819416046143,,
306,1.4671070575714111,,
307,1.5415732860565186,,
308,0.8005414009094238,1.143484354019165,1.4283887787941438
309,,,
310,1.3847508430480957,,
311,1.4268865585327148,,
312,2.8622725009918213,2.8445088863372807,0.9937938771908037
313,1.1465439796447754,,
314,1.7834367752075195,1.7282397747039795,0.9690502061688633
315,1.0741341114044192,,
316,,,
317,0.9283971786499025,,
318,1.6138069629669192,1.286557674407959,0.7972190627078932
319,4.795703172683716,,
320,1.1700010299682615,,
321,1.3215408325195312,,
322,,,
323,2.46516489982605,,
324,3.1438260078430176,3.084099292755127,0.9810019018422494
325,2.0655102729797363,,
326,2.3310704231262207,2.48008394241333,1.0639249324296542
327,,,
328,1.2905323505401611,1.24347186088562,0.9635340488482572
329,0.70332932472229,,
330,1.368943452835083,,
331,3.702545642852784,,
332,0.8994185924530029,,
333,4.1693851947784415,,
334,,,
335,3.877999067306519,,
336,2.953296661376953,,
337,1.3598058223724363,1.344388723373413,0.9886622790214817
338,0.9415171146392822,,
339,1.5305049419403076,,
340,3.5500168800354004,,
341,,,
342,1.634854078292847,,
343,1.3556206226348877,,
344,1.1285498142242432,,
345,1.7303550243377686,,
346,,,
347,2.1249649524688716,,
348,3.3285949230194096,,
349,3.4203498363494877,,
350,,,
351,5.258518695831299,5.253716707229613,0.9990868172427546
352,1.1501822471618652,,
353,0.9442832469940186,,
354,1.1323690414428709,,
355,1.6422102451324463,,
356,0.9146003723144532,0.8924047946929932,0.9757319390049091
357,3.893592357635498,3.4887077808380127,0.896012592072334
358,4.37720251083374,,
359,2.4177279472351074,2.477926254272461,1.0248987100083762
360,1.1850254535675049,,
361,2.687164783477783,,
362,,,
363,3.993760108947754,,
364,4.3165879249572745,,
365,1.2292873859405518,,
366,5.719939947128299,,
367,3.5855512619018555,,
368,1.599135160446167,,
369,5.311982393264771,,
370,1.5958604812622068,,
371,,,
372,1.7120611667633057,,
373,0.9525439739227296,,
374,1.1392807960510254,,
375,3.356163740158081,,
376,1.565540790557861,,
377,2.7443857192993164,2.782525777816772,1.0138974846900142
378,0.7721807956695557,,
379,1.66019606590271,,
380,,,
381,3.751200437545776,,
382,2.4914183616638184,,
383,0.7629139423370362,,
384,,,
385,4.3166983127593985,,
386,1.6072006225585938,1.5701262950897217,0.9769323586934334
387,3.744073629379273,,
388,,,
